Count,Time, Local Time, Distance 1, Distance 2
4.650000000000000000e+02,1.727332887767361572e+12,1.727332887840483665e+09,4.425000000000000000e+02,4.968999999999999773e+02
4.660000000000000000e+02,1.727332887898442139e+12,1.727332887931259871e+09,4.428000000000000114e+02,4.980000000000000000e+02
4.670000000000000000e+02,1.727332887998870361e+12,1.727332888041270971e+09,4.418999999999999773e+02,4.970000000000000000e+02
4.680000000000000000e+02,1.727332888098467041e+12,1.727332888142650604e+09,4.418000000000000114e+02,4.965000000000000000e+02
4.690000000000000000e+02,1.727332888198043945e+12,1.727332888254691362e+09,4.410000000000000000e+02,4.958000000000000114e+02
4.700000000000000000e+02,1.727332888298219482e+12,1.727332888352273226e+09,4.408000000000000114e+02,4.951999999999999886e+02
4.710000000000000000e+02,1.727332888401252930e+12,1.727332888453992844e+09,4.403000000000000114e+02,4.953000000000000114e+02
4.720000000000000000e+02,1.727332888497768311e+12,1.727332888567243338e+09,4.391999999999999886e+02,4.940000000000000000e+02
4.730000000000000000e+02,1.727332888598759033e+12,1.727332888664062500e+09,4.386999999999999886e+02,4.935000000000000000e+02
4.740000000000000000e+02,1.727332888697708740e+12,1.727332888776709318e+09,4.378999999999999773e+02,4.933000000000000114e+02
4.750000000000000000e+02,1.727332888798078613e+12,1.727332888866093397e+09,4.388999999999999773e+02,4.938999999999999773e+02
4.760000000000000000e+02,1.727332888930956299e+12,1.727332888967137575e+09,4.383999999999999773e+02,4.930000000000000000e+02
4.770000000000000000e+02,1.727332889031205078e+12,1.727332889068154573e+09,4.393000000000000114e+02,4.938000000000000114e+02
4.780000000000000000e+02,1.727332889131055664e+12,1.727332889175384998e+09,4.388999999999999773e+02,4.936000000000000227e+02
4.790000000000000000e+02,1.727332889234310059e+12,1.727332889286075354e+09,4.401000000000000227e+02,4.948000000000000114e+02
4.800000000000000000e+02,1.727332889334073975e+12,1.727332889384849072e+09,4.406000000000000227e+02,4.961000000000000227e+02
4.810000000000000000e+02,1.727332889431251953e+12,1.727332889487968445e+09,4.410000000000000000e+02,4.956000000000000227e+02
4.820000000000000000e+02,1.727332889531331299e+12,1.727332889589244127e+09,4.405000000000000000e+02,4.951999999999999886e+02
4.830000000000000000e+02,1.727332889631144043e+12,1.727332889694372654e+09,4.403000000000000114e+02,4.958999999999999773e+02
4.840000000000000000e+02,1.727332889734144287e+12,1.727332889800262451e+09,4.406000000000000227e+02,4.951000000000000227e+02
4.850000000000000000e+02,1.727332889831585938e+12,1.727332889896644115e+09,4.406000000000000227e+02,4.966000000000000227e+02
4.860000000000000000e+02,1.727332889964637695e+12,1.727332890004002333e+09,4.413999999999999773e+02,4.963000000000000114e+02
4.870000000000000000e+02,1.727332890064398682e+12,1.727332890102578640e+09,4.421999999999999886e+02,4.966000000000000227e+02
4.880000000000000000e+02,1.727332890164133545e+12,1.727332890223124266e+09,4.423000000000000114e+02,4.975000000000000000e+02
4.890000000000000000e+02,1.727332890265231689e+12,1.727332890320758104e+09,4.423000000000000114e+02,4.968999999999999773e+02
4.900000000000000000e+02,1.727332890365069824e+12,1.727332890424759150e+09,4.431999999999999886e+02,4.983000000000000114e+02
4.910000000000000000e+02,1.727332890463576904e+12,1.727332890527320385e+09,4.425000000000000000e+02,4.970000000000000000e+02
4.920000000000000000e+02,1.727332890563643555e+12,1.727332890644874096e+09,4.426999999999999886e+02,4.973999999999999773e+02
4.930000000000000000e+02,1.727332890697066406e+12,1.727332890735360622e+09,4.408999999999999773e+02,4.968000000000000114e+02
4.940000000000000000e+02,1.727332890797017822e+12,1.727332890839643478e+09,4.398999999999999773e+02,4.948999999999999773e+02
4.950000000000000000e+02,1.727332890897101562e+12,1.727332890943572760e+09,4.385000000000000000e+02,4.928999999999999773e+02
4.960000000000000000e+02,1.727332890997059082e+12,1.727332891050389528e+09,4.383000000000000114e+02,4.930000000000000000e+02
4.970000000000000000e+02,1.727332891096788086e+12,1.727332891145099401e+09,4.375000000000000000e+02,4.928000000000000114e+02
4.980000000000000000e+02,1.727332891196999512e+12,1.727332891255406380e+09,4.381000000000000227e+02,4.928999999999999773e+02
4.990000000000000000e+02,1.727332891296802979e+12,1.727332891357467890e+09,4.378999999999999773e+02,4.935000000000000000e+02
5.000000000000000000e+02,1.727332891397058350e+12,1.727332891455582619e+09,4.383999999999999773e+02,4.928000000000000114e+02
5.010000000000000000e+02,1.727332891496861816e+12,1.727332891557614565e+09,4.386999999999999886e+02,4.935000000000000000e+02
5.020000000000000000e+02,1.727332891597118896e+12,1.727332891662670612e+09,4.393000000000000114e+02,4.936999999999999886e+02
5.030000000000000000e+02,1.727332891730172363e+12,1.727332891767270803e+09,4.393999999999999773e+02,4.941999999999999886e+02
5.040000000000000000e+02,1.727332891830006104e+12,1.727332891885635614e+09,4.401999999999999886e+02,4.955000000000000000e+02
5.050000000000000000e+02,1.727332891930033691e+12,1.727332891975122452e+09,4.405000000000000000e+02,4.958999999999999773e+02
5.060000000000000000e+02,1.727332892030128906e+12,1.727332892081408501e+09,4.408000000000000114e+02,4.961000000000000227e+02
5.070000000000000000e+02,1.727332892130418701e+12,1.727332892178250074e+09,4.405000000000000000e+02,4.948999999999999773e+02
5.080000000000000000e+02,1.727332892230076660e+12,1.727332892280225992e+09,4.408000000000000114e+02,4.953999999999999773e+02
5.090000000000000000e+02,1.727332892330387695e+12,1.727332892386629105e+09,4.411999999999999886e+02,4.956000000000000227e+02
5.100000000000000000e+02,1.727332892430638428e+12,1.727332892494914770e+09,4.411999999999999886e+02,4.958999999999999773e+02
5.110000000000000000e+02,1.727332892529754883e+12,1.727332892593437672e+09,4.415000000000000000e+02,4.971999999999999886e+02
5.120000000000000000e+02,1.727332892630610840e+12,1.727332892695013046e+09,4.413999999999999773e+02,4.963000000000000114e+02
5.130000000000000000e+02,1.727332892763591309e+12,1.727332892807259083e+09,4.421999999999999886e+02,4.966999999999999886e+02
5.140000000000000000e+02,1.727332892863404297e+12,1.727332892927037239e+09,4.416999999999999886e+02,4.970000000000000000e+02
5.150000000000000000e+02,1.727332892963201660e+12,1.727332893015862703e+09,4.413000000000000114e+02,4.953000000000000114e+02
5.160000000000000000e+02,1.727332893063170410e+12,1.727332893121569872e+09,4.406999999999999886e+02,4.961000000000000227e+02
5.170000000000000000e+02,1.727332893162926758e+12,1.727332893228496313e+09,4.403000000000000114e+02,4.948000000000000114e+02
5.180000000000000000e+02,1.727332893263092773e+12,1.727332893325909138e+09,4.393000000000000114e+02,4.943000000000000114e+02
5.190000000000000000e+02,1.727332893363034180e+12,1.727332893434775352e+09,4.391999999999999886e+02,4.943999999999999773e+02
5.200000000000000000e+02,1.727332893496475098e+12,1.727332893527991533e+09,4.388999999999999773e+02,4.936000000000000227e+02
5.210000000000000000e+02,1.727332893596945557e+12,1.727332893637671471e+09,4.391000000000000227e+02,4.930000000000000000e+02
5.220000000000000000e+02,1.727332893696118896e+12,1.727332893735281467e+09,4.383999999999999773e+02,4.936999999999999886e+02
5.230000000000000000e+02,1.727332893796798340e+12,1.727332893856556892e+09,4.393999999999999773e+02,4.943999999999999773e+02
5.240000000000000000e+02,1.727332893896332764e+12,1.727332893949312449e+09,4.388999999999999773e+02,4.941999999999999886e+02
5.250000000000000000e+02,1.727332893996215576e+12,1.727332894049028397e+09,4.388999999999999773e+02,4.941999999999999886e+02
5.260000000000000000e+02,1.727332894096615234e+12,1.727332894151417017e+09,4.396000000000000227e+02,4.946000000000000227e+02
5.270000000000000000e+02,1.727332894196120850e+12,1.727332894253307343e+09,4.401000000000000227e+02,4.958000000000000114e+02
5.280000000000000000e+02,1.727332894296112305e+12,1.727332894359672308e+09,4.398000000000000114e+02,4.950000000000000000e+02
5.290000000000000000e+02,1.727332894429308105e+12,1.727332894464329243e+09,4.395000000000000000e+02,4.951999999999999886e+02
5.300000000000000000e+02,1.727332894529481689e+12,1.727332894567279100e+09,4.398999999999999773e+02,4.951000000000000227e+02
5.310000000000000000e+02,1.727332894629279297e+12,1.727332894670068741e+09,4.413999999999999773e+02,4.961000000000000227e+02
5.320000000000000000e+02,1.727332894729151123e+12,1.727332894772189379e+09,4.421000000000000227e+02,4.971999999999999886e+02
5.330000000000000000e+02,1.727332894829142822e+12,1.727332894879848719e+09,4.421000000000000227e+02,4.968000000000000114e+02
5.340000000000000000e+02,1.727332894929295898e+12,1.727332894987157345e+09,4.423000000000000114e+02,4.976999999999999886e+02
5.350000000000000000e+02,1.727332895029077637e+12,1.727332895088123322e+09,4.416999999999999886e+02,4.963999999999999773e+02
5.360000000000000000e+02,1.727332895129071289e+12,1.727332895202050209e+09,4.425000000000000000e+02,4.970000000000000000e+02
5.370000000000000000e+02,1.727332895228978516e+12,1.727332895290792942e+09,4.418999999999999773e+02,4.963999999999999773e+02
5.380000000000000000e+02,1.727332895362467529e+12,1.727332895400299549e+09,4.416999999999999886e+02,4.973000000000000114e+02
5.390000000000000000e+02,1.727332895462401611e+12,1.727332895507246494e+09,4.408000000000000114e+02,4.961999999999999886e+02
5.400000000000000000e+02,1.727332895562280762e+12,1.727332895609520435e+09,4.401999999999999886e+02,4.951999999999999886e+02
5.410000000000000000e+02,1.727332895662137207e+12,1.727332895718976021e+09,4.393999999999999773e+02,4.943999999999999773e+02
5.420000000000000000e+02,1.727332895762490479e+12,1.727332895824399948e+09,4.401999999999999886e+02,4.946999999999999886e+02
5.430000000000000000e+02,1.727332895862158447e+12,1.727332895925867319e+09,4.396000000000000227e+02,4.948999999999999773e+02
5.440000000000000000e+02,1.727332895962001709e+12,1.727332896033892632e+09,4.398000000000000114e+02,4.943999999999999773e+02
5.450000000000000000e+02,1.727332896062259521e+12,1.727332896122963428e+09,4.396999999999999886e+02,4.938999999999999773e+02
5.460000000000000000e+02,1.727332896162458008e+12,1.727332896232483625e+09,4.393999999999999773e+02,4.938999999999999773e+02
5.470000000000000000e+02,1.727332896295500000e+12,1.727332896332155704e+09,4.388000000000000114e+02,4.933999999999999773e+02
5.480000000000000000e+02,1.727332896395474121e+12,1.727332896433746576e+09,4.388000000000000114e+02,4.938000000000000114e+02
5.490000000000000000e+02,1.727332896495260498e+12,1.727332896538466215e+09,4.391999999999999886e+02,4.948999999999999773e+02
5.500000000000000000e+02,1.727332896595788330e+12,1.727332896648160219e+09,4.396999999999999886e+02,4.945000000000000000e+02
5.510000000000000000e+02,1.727332896695884277e+12,1.727332896749918222e+09,4.403999999999999773e+02,4.948999999999999773e+02
5.520000000000000000e+02,1.727332896795256592e+12,1.727332896853611469e+09,4.405000000000000000e+02,4.958999999999999773e+02
5.530000000000000000e+02,1.727332896895278320e+12,1.727332896956033707e+09,4.405000000000000000e+02,4.963999999999999773e+02
5.540000000000000000e+02,1.727332896995181641e+12,1.727332897054857016e+09,4.401000000000000227e+02,4.946999999999999886e+02
5.550000000000000000e+02,1.727332897095239258e+12,1.727332897162538528e+09,4.398000000000000114e+02,4.943000000000000114e+02
5.560000000000000000e+02,1.727332897228522705e+12,1.727332897264624357e+09,4.398000000000000114e+02,4.946000000000000227e+02
5.570000000000000000e+02,1.727332897328498779e+12,1.727332897368000984e+09,4.406000000000000227e+02,4.958000000000000114e+02
5.580000000000000000e+02,1.727332897428744629e+12,1.727332897467350245e+09,4.411999999999999886e+02,4.966999999999999886e+02
5.590000000000000000e+02,1.727332897528486572e+12,1.727332897576466322e+09,4.410000000000000000e+02,4.961999999999999886e+02
5.600000000000000000e+02,1.727332897628338867e+12,1.727332897677366257e+09,4.410000000000000000e+02,4.970000000000000000e+02
5.610000000000000000e+02,1.727332897728377686e+12,1.727332897779609919e+09,4.416000000000000227e+02,4.956999999999999886e+02
5.620000000000000000e+02,1.727332897828429932e+12,1.727332897887246132e+09,4.410000000000000000e+02,4.960000000000000000e+02
5.630000000000000000e+02,1.727332897928236328e+12,1.727332897990329027e+09,4.416999999999999886e+02,4.960000000000000000e+02
5.640000000000000000e+02,1.727332898028274170e+12,1.727332898095908642e+09,4.405000000000000000e+02,4.958000000000000114e+02
5.650000000000000000e+02,1.727332898128663330e+12,1.727332898196011543e+09,4.410000000000000000e+02,4.960000000000000000e+02
5.660000000000000000e+02,1.727332898261685303e+12,1.727332898297097683e+09,4.411999999999999886e+02,4.963000000000000114e+02
5.670000000000000000e+02,1.727332898361716309e+12,1.727332898405123234e+09,4.408000000000000114e+02,4.963999999999999773e+02
5.680000000000000000e+02,1.727332898461398682e+12,1.727332898505139351e+09,4.403999999999999773e+02,4.953999999999999773e+02
5.690000000000000000e+02,1.727332898561507568e+12,1.727332898612214088e+09,4.395000000000000000e+02,4.936999999999999886e+02
5.700000000000000000e+02,1.727332898661432861e+12,1.727332898710281134e+09,4.395000000000000000e+02,4.938999999999999773e+02
5.710000000000000000e+02,1.727332898761404541e+12,1.727332898817271948e+09,4.385000000000000000e+02,4.943000000000000114e+02
5.720000000000000000e+02,1.727332898861390869e+12,1.727332898916880369e+09,4.388000000000000114e+02,4.941000000000000227e+02
5.730000000000000000e+02,1.727332898961304443e+12,1.727332899046120167e+09,4.388999999999999773e+02,4.946999999999999886e+02
5.740000000000000000e+02,1.727332899094946777e+12,1.727332899132371902e+09,4.395000000000000000e+02,4.946000000000000227e+02
5.750000000000000000e+02,1.727332899194664062e+12,1.727332899235535383e+09,4.403999999999999773e+02,4.951999999999999886e+02
5.760000000000000000e+02,1.727332899294524414e+12,1.727332899336524010e+09,4.400000000000000000e+02,4.956999999999999886e+02
5.770000000000000000e+02,1.727332899394525146e+12,1.727332899452688932e+09,4.400000000000000000e+02,4.948999999999999773e+02
5.780000000000000000e+02,1.727332899494659668e+12,1.727332899545153856e+09,4.393999999999999773e+02,4.948000000000000114e+02
5.790000000000000000e+02,1.727332899594459717e+12,1.727332899663612604e+09,4.396000000000000227e+02,4.948000000000000114e+02
5.800000000000000000e+02,1.727332899694546387e+12,1.727332899758359194e+09,4.403999999999999773e+02,4.951000000000000227e+02
5.810000000000000000e+02,1.727332899794750488e+12,1.727332899862279892e+09,4.411000000000000227e+02,4.956999999999999886e+02
5.820000000000000000e+02,1.727332899927882324e+12,1.727332899961249590e+09,4.411000000000000227e+02,4.971999999999999886e+02
5.830000000000000000e+02,1.727332900027996094e+12,1.727332900067418814e+09,4.410000000000000000e+02,4.971999999999999886e+02
5.840000000000000000e+02,1.727332900127977295e+12,1.727332900178843975e+09,4.405000000000000000e+02,4.956999999999999886e+02
5.850000000000000000e+02,1.727332900227705566e+12,1.727332900273800373e+09,4.403000000000000114e+02,4.956000000000000227e+02
5.860000000000000000e+02,1.727332900327712646e+12,1.727332900376709938e+09,4.403000000000000114e+02,4.953999999999999773e+02
5.870000000000000000e+02,1.727332900427990723e+12,1.727332900476530075e+09,4.406000000000000227e+02,4.958999999999999773e+02
5.880000000000000000e+02,1.727332900529439941e+12,1.727332900582352877e+09,4.411999999999999886e+02,4.966000000000000227e+02
5.890000000000000000e+02,1.727332900627672852e+12,1.727332900686779022e+09,4.413999999999999773e+02,4.961999999999999886e+02
5.900000000000000000e+02,1.727332900727655518e+12,1.727332900792833805e+09,4.416999999999999886e+02,4.966000000000000227e+02
5.910000000000000000e+02,1.727332900827470459e+12,1.727332900892827749e+09,4.403999999999999773e+02,4.963000000000000114e+02
5.920000000000000000e+02,1.727332900960870361e+12,1.727332900996121883e+09,4.403999999999999773e+02,4.956000000000000227e+02
5.930000000000000000e+02,1.727332901061947021e+12,1.727332901107375860e+09,4.403000000000000114e+02,4.950000000000000000e+02
5.940000000000000000e+02,1.727332901160921875e+12,1.727332901210804701e+09,4.411000000000000227e+02,4.955000000000000000e+02
5.950000000000000000e+02,1.727332901260768799e+12,1.727332901317507505e+09,4.408000000000000114e+02,4.963000000000000114e+02
5.960000000000000000e+02,1.727332901360691895e+12,1.727332901417483091e+09,4.406999999999999886e+02,4.950000000000000000e+02
5.970000000000000000e+02,1.727332901460757080e+12,1.727332901516119480e+09,4.398999999999999773e+02,4.948999999999999773e+02
5.980000000000000000e+02,1.727332901560608887e+12,1.727332901623028278e+09,4.395000000000000000e+02,4.943999999999999773e+02
5.990000000000000000e+02,1.727332901660565918e+12,1.727332901734264374e+09,4.391000000000000227e+02,4.941999999999999886e+02
6.000000000000000000e+02,1.727332901794013672e+12,1.727332901840411425e+09,4.388999999999999773e+02,4.941000000000000227e+02
6.010000000000000000e+02,1.727332901894539551e+12,1.727332901950470448e+09,4.391999999999999886e+02,4.943999999999999773e+02
6.020000000000000000e+02,1.727332901993905518e+12,1.727332902046463490e+09,4.403000000000000114e+02,4.955000000000000000e+02
6.030000000000000000e+02,1.727332902093862061e+12,1.727332902143827200e+09,4.403000000000000114e+02,4.956000000000000227e+02
6.040000000000000000e+02,1.727332902193876709e+12,1.727332902252090454e+09,4.396999999999999886e+02,4.943999999999999773e+02
6.050000000000000000e+02,1.727332902293746094e+12,1.727332902352879286e+09,4.395000000000000000e+02,4.938999999999999773e+02
6.060000000000000000e+02,1.727332902393842285e+12,1.727332902457321167e+09,4.398999999999999773e+02,4.953999999999999773e+02
6.070000000000000000e+02,1.727332902493658691e+12,1.727332902566568136e+09,4.405000000000000000e+02,4.948000000000000114e+02
6.080000000000000000e+02,1.727332902626952881e+12,1.727332902659516573e+09,4.411000000000000227e+02,4.953000000000000114e+02
6.090000000000000000e+02,1.727332902726856689e+12,1.727332902767407179e+09,4.405000000000000000e+02,4.961000000000000227e+02
6.100000000000000000e+02,1.727332902826981689e+12,1.727332902867018938e+09,4.406999999999999886e+02,4.958999999999999773e+02
6.110000000000000000e+02,1.727332902926985107e+12,1.727332902983231783e+09,4.401999999999999886e+02,4.951000000000000227e+02
6.120000000000000000e+02,1.727332903026953125e+12,1.727332903080005884e+09,4.403000000000000114e+02,4.960000000000000000e+02
6.130000000000000000e+02,1.727332903126844238e+12,1.727332903181452274e+09,4.408000000000000114e+02,4.961000000000000227e+02
6.140000000000000000e+02,1.727332903226783936e+12,1.727332903288631439e+09,4.411999999999999886e+02,4.960000000000000000e+02
6.150000000000000000e+02,1.727332903326851318e+12,1.727332903391217232e+09,4.421999999999999886e+02,4.973000000000000114e+02
6.160000000000000000e+02,1.727332903427121582e+12,1.727332903491943359e+09,4.421999999999999886e+02,4.976000000000000227e+02
6.170000000000000000e+02,1.727332903560465332e+12,1.727332903604115486e+09,4.430000000000000000e+02,4.983000000000000114e+02
6.180000000000000000e+02,1.727332903660110596e+12,1.727332903697054863e+09,4.421000000000000227e+02,4.973999999999999773e+02
6.190000000000000000e+02,1.727332903760305420e+12,1.727332903802695751e+09,4.423000000000000114e+02,4.968999999999999773e+02
6.200000000000000000e+02,1.727332903859999512e+12,1.727332903907810926e+09,4.411999999999999886e+02,4.961999999999999886e+02
6.210000000000000000e+02,1.727332903960221924e+12,1.727332904013818741e+09,4.410000000000000000e+02,4.951000000000000227e+02
6.220000000000000000e+02,1.727332904060033691e+12,1.727332904114514351e+09,4.398999999999999773e+02,4.951000000000000227e+02
6.230000000000000000e+02,1.727332904159894287e+12,1.727332904218822718e+09,4.393000000000000114e+02,4.938999999999999773e+02
6.240000000000000000e+02,1.727332904260114502e+12,1.727332904318203449e+09,4.385000000000000000e+02,4.931999999999999886e+02
6.250000000000000000e+02,1.727332904360240967e+12,1.727332904424532413e+09,4.385000000000000000e+02,4.938000000000000114e+02
6.260000000000000000e+02,1.727332904459898193e+12,1.727332904523205996e+09,4.388000000000000114e+02,4.930000000000000000e+02
6.270000000000000000e+02,1.727332904559948486e+12,1.727332904633108139e+09,4.386999999999999886e+02,4.936000000000000227e+02
6.280000000000000000e+02,1.727332904693116699e+12,1.727332904731128216e+09,4.396000000000000227e+02,4.943000000000000114e+02
6.290000000000000000e+02,1.727332904793167969e+12,1.727332904838018894e+09,4.398999999999999773e+02,4.953000000000000114e+02
6.300000000000000000e+02,1.727332904893384766e+12,1.727332904937308788e+09,4.401000000000000227e+02,4.958999999999999773e+02
6.310000000000000000e+02,1.727332904993089111e+12,1.727332905046275139e+09,4.398999999999999773e+02,4.948999999999999773e+02
6.320000000000000000e+02,1.727332905093498291e+12,1.727332905150274515e+09,4.400000000000000000e+02,4.950000000000000000e+02
6.330000000000000000e+02,1.727332905193017578e+12,1.727332905259606123e+09,4.403000000000000114e+02,4.956999999999999886e+02
6.340000000000000000e+02,1.727332905293000488e+12,1.727332905368024588e+09,4.408000000000000114e+02,4.956999999999999886e+02
6.350000000000000000e+02,1.727332905426335693e+12,1.727332905468909740e+09,4.405000000000000000e+02,4.953999999999999773e+02
6.360000000000000000e+02,1.727332905526437256e+12,1.727332905583281040e+09,4.396999999999999886e+02,4.945000000000000000e+02
6.370000000000000000e+02,1.727332905626814453e+12,1.727332905679759979e+09,4.398999999999999773e+02,4.946000000000000227e+02
6.380000000000000000e+02,1.727332905726204834e+12,1.727332905782212019e+09,4.400000000000000000e+02,4.946999999999999886e+02
6.390000000000000000e+02,1.727332905826105713e+12,1.727332905891352654e+09,4.411999999999999886e+02,4.958999999999999773e+02
6.400000000000000000e+02,1.727332905926168945e+12,1.727332905988210440e+09,4.415000000000000000e+02,4.960000000000000000e+02
6.410000000000000000e+02,1.727332906026800293e+12,1.727332906087604523e+09,4.411999999999999886e+02,4.963000000000000114e+02
6.420000000000000000e+02,1.727332906159692871e+12,1.727332906192152977e+09,4.406999999999999886e+02,4.961000000000000227e+02
6.430000000000000000e+02,1.727332906262582764e+12,1.727332906296635866e+09,4.408999999999999773e+02,4.958000000000000114e+02
6.440000000000000000e+02,1.727332906360152100e+12,1.727332906418804169e+09,4.408999999999999773e+02,4.963999999999999773e+02
6.450000000000000000e+02,1.727332906460141846e+12,1.727332906510916948e+09,4.401999999999999886e+02,4.951000000000000227e+02
6.460000000000000000e+02,1.727332906559423340e+12,1.727332906611165762e+09,4.403000000000000114e+02,4.961999999999999886e+02
6.470000000000000000e+02,1.727332906659565186e+12,1.727332906712033987e+09,4.405000000000000000e+02,4.966999999999999886e+02
6.480000000000000000e+02,1.727332906759501953e+12,1.727332906830255032e+09,4.415000000000000000e+02,4.961000000000000227e+02
6.490000000000000000e+02,1.727332906859210449e+12,1.727332906921449184e+09,4.421999999999999886e+02,4.968000000000000114e+02
6.500000000000000000e+02,1.727332906959691650e+12,1.727332907032061100e+09,4.430000000000000000e+02,4.978999999999999773e+02
6.510000000000000000e+02,1.727332907092520752e+12,1.727332907129637003e+09,4.421999999999999886e+02,4.966000000000000227e+02
6.520000000000000000e+02,1.727332907192672119e+12,1.727332907234111309e+09,4.413000000000000114e+02,4.953999999999999773e+02
6.530000000000000000e+02,1.727332907292570312e+12,1.727332907333508253e+09,4.406000000000000227e+02,4.953999999999999773e+02
6.540000000000000000e+02,1.727332907392743408e+12,1.727332907439879179e+09,4.400000000000000000e+02,4.946000000000000227e+02
6.550000000000000000e+02,1.727332907492323242e+12,1.727332907544569254e+09,4.395000000000000000e+02,4.945000000000000000e+02
6.560000000000000000e+02,1.727332907592647949e+12,1.727332907661114931e+09,4.393999999999999773e+02,4.951000000000000227e+02
6.570000000000000000e+02,1.727332907692309570e+12,1.727332907756858587e+09,4.393999999999999773e+02,4.938000000000000114e+02
6.580000000000000000e+02,1.727332907792224121e+12,1.727332907867382288e+09,4.398000000000000114e+02,4.936000000000000227e+02
6.590000000000000000e+02,1.727332907892291504e+12,1.727332907957732677e+09,4.400000000000000000e+02,4.946000000000000227e+02
6.600000000000000000e+02,1.727332907992224121e+12,1.727332908068198919e+09,4.400000000000000000e+02,4.961999999999999886e+02
6.610000000000000000e+02,1.727332908125708496e+12,1.727332908170691490e+09,4.400000000000000000e+02,4.951000000000000227e+02
6.620000000000000000e+02,1.727332908225411865e+12,1.727332908273384094e+09,4.403000000000000114e+02,4.956999999999999886e+02
6.630000000000000000e+02,1.727332908325651611e+12,1.727332908373641253e+09,4.403000000000000114e+02,4.950000000000000000e+02
6.640000000000000000e+02,1.727332908425637207e+12,1.727332908497898579e+09,4.403000000000000114e+02,4.953000000000000114e+02
6.650000000000000000e+02,1.727332908525558105e+12,1.727332908585568905e+09,4.403000000000000114e+02,4.951000000000000227e+02
6.660000000000000000e+02,1.727332908625498291e+12,1.727332908694012642e+09,4.406000000000000227e+02,4.951999999999999886e+02
6.670000000000000000e+02,1.727332908725524414e+12,1.727332908794034481e+09,4.408999999999999773e+02,4.961000000000000227e+02
6.680000000000000000e+02,1.727332908858843262e+12,1.727332908896881580e+09,4.411000000000000227e+02,4.968000000000000114e+02
6.690000000000000000e+02,1.727332908958635254e+12,1.727332909001688480e+09,4.418000000000000114e+02,4.971000000000000227e+02
6.700000000000000000e+02,1.727332909058651855e+12,1.727332909107651949e+09,4.420000000000000000e+02,4.968999999999999773e+02
6.710000000000000000e+02,1.727332909158579102e+12,1.727332909213651419e+09,4.416000000000000227e+02,4.961999999999999886e+02
6.720000000000000000e+02,1.727332909258843506e+12,1.727332909331281900e+09,4.408999999999999773e+02,4.955000000000000000e+02
6.730000000000000000e+02,1.727332909359397217e+12,1.727332909422091484e+09,4.403000000000000114e+02,4.958000000000000114e+02
6.740000000000000000e+02,1.727332909458858398e+12,1.727332909527910709e+09,4.393999999999999773e+02,4.941000000000000227e+02
6.750000000000000000e+02,1.727332909591806641e+12,1.727332909629669189e+09,4.391000000000000227e+02,4.936000000000000227e+02
6.760000000000000000e+02,1.727332909691908691e+12,1.727332909732940197e+09,4.391000000000000227e+02,4.945000000000000000e+02
6.770000000000000000e+02,1.727332909792291260e+12,1.727332909837661028e+09,4.395000000000000000e+02,4.946000000000000227e+02
6.780000000000000000e+02,1.727332909891867188e+12,1.727332909950592995e+09,4.395000000000000000e+02,4.945000000000000000e+02
6.790000000000000000e+02,1.727332909991769287e+12,1.727332910049782753e+09,4.396000000000000227e+02,4.946000000000000227e+02
6.800000000000000000e+02,1.727332910091625977e+12,1.727332910157146454e+09,4.401000000000000227e+02,4.953000000000000114e+02
6.810000000000000000e+02,1.727332910191753662e+12,1.727332910255201817e+09,4.411999999999999886e+02,4.960000000000000000e+02
6.820000000000000000e+02,1.727332910291659912e+12,1.727332910362914324e+09,4.403999999999999773e+02,4.946999999999999886e+02
6.830000000000000000e+02,1.727332910424976318e+12,1.727332910464979172e+09,4.406000000000000227e+02,4.951000000000000227e+02
6.840000000000000000e+02,1.727332910524863281e+12,1.727332910566824436e+09,4.405000000000000000e+02,4.953000000000000114e+02
6.850000000000000000e+02,1.727332910624914551e+12,1.727332910683129311e+09,4.403999999999999773e+02,4.953999999999999773e+02
6.860000000000000000e+02,1.727332910725190918e+12,1.727332910779283285e+09,4.406000000000000227e+02,4.950000000000000000e+02
6.870000000000000000e+02,1.727332910824816406e+12,1.727332910880790710e+09,4.406000000000000227e+02,4.961000000000000227e+02
6.880000000000000000e+02,1.727332910924841064e+12,1.727332910979616165e+09,4.416000000000000227e+02,4.963999999999999773e+02
6.890000000000000000e+02,1.727332911024746094e+12,1.727332911091831923e+09,4.416999999999999886e+02,4.965000000000000000e+02
6.900000000000000000e+02,1.727332911125053711e+12,1.727332911188910007e+09,4.423999999999999773e+02,4.968000000000000114e+02
6.910000000000000000e+02,1.727332911224742920e+12,1.727332911296900272e+09,4.418000000000000114e+02,4.968999999999999773e+02
6.920000000000000000e+02,1.727332911358698486e+12,1.727332911416178942e+09,4.418000000000000114e+02,4.970000000000000000e+02
6.930000000000000000e+02,1.727332911457956787e+12,1.727332911507123947e+09,4.408000000000000114e+02,4.955000000000000000e+02
6.940000000000000000e+02,1.727332911558417969e+12,1.727332911617065430e+09,4.398999999999999773e+02,4.953000000000000114e+02
6.950000000000000000e+02,1.727332911657970947e+12,1.727332911718095064e+09,4.393000000000000114e+02,4.945000000000000000e+02
6.960000000000000000e+02,1.727332911758099609e+12,1.727332911822457075e+09,4.390000000000000000e+02,4.936000000000000227e+02
